입력주소,입력아파트명,아파트명,동,법정동,지번,도로명,거래유형,계약년,계약월,계약일,거래금액(만원),전용면적(㎡),층,건축년도,거래구분,보증금(만원),월세(만원)
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,20,62500,118.25,4,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,28,64000,118.25,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,24,65000,118.25,4,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,13,38000,46.75,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2016,5,4,45500,84.96,6,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,29,64000,118.25,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,29,58800,84.66,12,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2016,5,3,33500,59.82,2,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,24,69000,118.25,12,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2016,5,13,59000,84.66,8,1993,,,
